Category,Prop._SNPs,Prop._h2,Enrichment,Enrichment_p,Coefficient,Cluster_SLDSC,Cluster_num
Intron_UCSC.bedL2_0,0.3947879394954932,0.5226360750280573,1.3273546678819064,0.23391182451982273,3.231525083707407e-07,sldsc_v163,163
Intron_UCSC.extend.500.bedL2_0,0.4054135335185732,0.5550143711698362,1.3707744088138811,0.14493408967047897,-3.03131316197562e-07,sldsc_v163,163
L2_1,0.14652619616251855,0.19588366970068585,1.3323929263921845,0.3391033512578007,1.0694012348864929e-08,sldsc_v163,163
PromoterFlanking_Hoffman.bedL2_0,0.008692650791795391,0.0330847913813636,3.523237997137714,0.5560059610340552,9.540233675602193e-08,sldsc_v163,163
PromoterFlanking_Hoffman.extend.500.bedL2_0,0.03536437842596492,0.057479169406280485,1.7411226741592676,0.4126612716715312,-4.898830258112163e-08,sldsc_v163,163
Promoter_UCSC.bedL2_0,0.03504136610394334,0.04274855076952388,1.7356689926310211,0.43888258786226436,-1.19096227404599e-07,sldsc_v163,163
Promoter_UCSC.extend.500.bedL2_0,0.04348588364847378,0.07347608544532173,1.890128245447825,0.4253630280006378,7.377610233986952e-08,sldsc_v163,163
Repressed_Hoffman.bedL2_0,0.4434413723378973,0.4099783773829898,0.8811003425995807,0.42968734187059704,3.119981038376037e-08,sldsc_v163,163
Repressed_Hoffman.extend.500.bedL2_0,0.6968627142038669,0.5738688701771127,0.8235319712132431,0.3480375852623841,-2.8722245629589436e-09,sldsc_v163,163
SuperEnhancer_Hnisz.bedL2_0,0.17978326819157694,0.24635360185885444,1.34344983749068,0.3420918653078074,-6.05064599929272e-08,sldsc_v163,163
SuperEnhancer_Hnisz.extend.500.bedL2_0,0.18322047750324758,0.2542540294696042,1.3593557075214344,0.3170239168467064,4.384078940368116e-08,sldsc_v163,163
TFBS_ENCODE.bedL2_0,0.1387828319479167,0.28592228833277644,2.0798999834941663,0.4050870870148305,4.710815477220426e-08,sldsc_v163,163
TFBS_ENCODE.extend.500.bedL2_0,0.3542096710646849,0.43874581582813293,1.258666661889334,0.5625135266769479,-3.0033863396298415e-08,sldsc_v163,163
TSS_Hoffman.bedL2_0,0.020324686667066952,0.09777923564068156,5.106927229983342,0.4628572378990837,1.064973215144336e-07,sldsc_v163,163
TSS_Hoffman.extend.500.bedL2_0,0.039162366630155876,0.11478618625966784,3.523044307500381,0.36028352340243636,3.7347350217702856e-08,sldsc_v163,163
Transcribed_Hoffman.bedL2_0,0.3593625556155595,0.38072208858165146,1.0425392904258095,0.5359157126517086,1.4522523594901261e-08,sldsc_v163,163
Transcribed_Hoffman.extend.500.bedL2_0,0.7680621141831406,0.7847419170775538,1.023122650751347,0.4910147961990509,1.3460507435118127e-08,sldsc_v163,163
UTR_3_UCSC.bedL2_0,0.012507297801211055,0.060074981768989226,5.023569582202639,0.4374934725496498,2.192083907375045e-07,sldsc_v163,163
UTR_3_UCSC.extend.500.bedL2_0,0.029809597189937462,0.08174937364391432,2.6003660853294033,0.392540514257356,-1.9201350154670413e-08,sldsc_v163,163
UTR_5_UCSC.bedL2_0,0.0061434685560018,0.022670053694024476,3.3610347839900685,0.5513039600687066,-2.5602449177108383e-08,sldsc_v163,163
UTR_5_UCSC.extend.500.bedL2_0,0.03022371259984493,0.08574383662914588,3.2128780672082953,0.3788809480639228,8.857475255276924e-08,sldsc_v163,163
WeakEnhancer_Hoffman.bedL2_0,0.022830254868821568,0.033465903943356745,1.5760633756134004,0.45069579062232756,-9.640075222605769e-08,sldsc_v163,163
WeakEnhancer_Hoffman.extend.500.bedL2_0,0.09579713534942313,0.19543204515316306,2.069011872019834,0.44453899659701557,7.597091404795339e-08,sldsc_v163,163
baseL2_0,1.0,0.9999999999999999,0.9999999999999999,,-2.050216696825204e-08,sldsc_v163,163
CTCF_Hoffman.bedL2_0,0.025340469692189074,-0.012113765115667668,-0.6263585512985742,0.4939235152083079,-1.5749530365107382e-07,sldsc_v172,172
CTCF_Hoffman.extend.500.bedL2_0,0.07524070256931667,0.0821106211980876,1.03921337818361,0.4823905204512093,4.2962575744469e-08,sldsc_v172,172
Coding_UCSC.bedL2_0,0.015989750474149925,0.08455861783237875,5.160398339113342,0.44956035308528297,8.69636398026423e-08,sldsc_v172,172
Coding_UCSC.extend.500.bedL2_0,0.07047274473805283,0.14888856739870973,2.148854099797537,0.45815012937413097,-5.895560105217028e-08,sldsc_v172,172
Conserved_LindbladToh.bedL2_0,0.02568411716520341,0.3111001905799163,12.094823917099415,0.08294817080908204,5.946743840799264e-07,sldsc_v172,172
Conserved_LindbladToh.extend.500.bedL2_0,0.3308069573919402,0.70743826852562,2.1363402009834918,0.05251826411710367,3.846598186255287e-08,sldsc_v172,172
DGF_ENCODE.bedL2_0,0.14043687146115932,0.3047369050340769,2.241813693683863,0.4063143227647917,7.94872073845556e-08,sldsc_v172,172
DGF_ENCODE.extend.500.bedL2_0,0.5482775388825766,0.6392388068176212,1.1710745656855253,0.3476318842615403,-3.2368789892040115e-08,sldsc_v172,172
DHS_Trynka.bedL2_0,0.1687533989060883,0.3139157041090121,1.8835763166112207,0.5294112401085599,-4.810390623400277e-08,sldsc_v172,172
DHS_Trynka.extend.500.bedL2_0,0.5021191491336977,0.7351297445679278,1.4741507712113182,0.32095419503802985,4.1421250106162277e-08,sldsc_v172,172
DHS_peaks_Trynka.bedL2_0,0.11264537054440811,0.18124955124799114,1.5715273076508844,0.6432122153628547,-1.415874388068777e-07,sldsc_v172,172
Enhancer_Andersson.bedL2_0,0.004670442694538236,-0.0081923460599818,-1.6576862793165967,0.41692169666016654,-3.013822316221806e-07,sldsc_v172,172
Enhancer_Andersson.extend.500.bedL2_0,0.02043514507041183,0.017889490138526754,0.8039253347801534,0.47588869946399953,-1.1917529864717142e-08,sldsc_v172,172
Enhancer_Hoffman.bedL2_0,0.04493157127923169,0.041617214008451905,1.0614857377116862,0.536426588322762,-1.0164769927731317e-07,sldsc_v172,172
Enhancer_Hoffman.extend.500.bedL2_0,0.09646265048000253,0.12093427172027443,1.2943360755339617,0.5049493712508484,-2.3207275985222226e-08,sldsc_v172,172
FetalDHS_Trynka.bedL2_0,0.08630472356686913,0.30121824053269153,3.4026191420286414,0.39336427778635363,1.597741044729071e-07,sldsc_v172,172
FetalDHS_Trynka.extend.500.bedL2_0,0.2900803217450267,0.56093024928786,1.965295437821991,0.2628279427635799,8.916022685471515e-09,sldsc_v172,172
H3K27ac_Hnisz.bedL2_0,0.4070893541044032,0.5449836022527081,1.3388177902471754,0.2453062957438132,1.2407654503940195e-08,sldsc_v172,172
H3K27ac_Hnisz.extend.500.bedL2_0,0.4385802732530907,0.57314114449015,1.3158437960392424,0.32790546464268727,-1.7856734548853957e-08,sldsc_v172,172
H3K27ac_PGC2.bedL2_0,0.2806064917691301,0.4333883198924207,1.552788920979129,0.37533474542295125,-3.612983864699415e-08,sldsc_v172,172
H3K27ac_PGC2.extend.500.bedL2_0,0.3491511107340045,0.5502258461887223,1.5847334036317904,0.3105483530401652,5.557790634647604e-08,sldsc_v172,172
H3K4me1_Trynka.bedL2_0,0.4388719775440371,0.6504797285102658,1.501653163460005,0.2673672415315722,-1.1597831738171745e-08,sldsc_v172,172
H3K4me1_Trynka.extend.500.bedL2_0,0.6209626874260189,0.8031800351973974,1.3003746897863235,0.27057130791795225,1.529570678627372e-09,sldsc_v172,172
H3K4me1_peaks_Trynka.bedL2_0,0.17673323933007987,0.4218795855605509,2.3999391196701265,0.3935170635000171,4.937167715855039e-08,sldsc_v172,172
H3K4me3_Trynka.bedL2_0,0.14331090973753033,0.36161706085150347,2.4932104037369958,0.3883633757173513,3.3360293619076165e-08,sldsc_v172,172
H3K4me3_Trynka.extend.500.bedL2_0,0.27142771453488906,0.4053922974293387,1.5144600808548965,0.414527472563735,-3.8724182159670464e-08,sldsc_v172,172
H3K4me3_peaks_Trynka.bedL2_0,0.044931534763474335,0.18079708463084354,4.563975886213037,0.41422912521417954,1.0670762305972687e-07,sldsc_v172,172
H3K9ac_Trynka.bedL2_0,0.13675069231218331,0.3187211429769033,2.371030116791482,0.2951464364002097,-4.8467186183735945e-08,sldsc_v172,172
H3K9ac_Trynka.extend.500.bedL2_0,0.24891948454256144,0.45588284885068014,1.827759993671234,0.2555255469725371,1.822280365284991e-08,sldsc_v172,172
H3K9ac_peaks_Trynka.bedL2_0,0.042520972158441764,0.22091645239845237,5.395780136117822,0.2714138195357605,2.2212503148192833e-07,sldsc_v172,172
Intron_UCSC.bedL2_0,0.3947879394954932,0.5243549678189736,1.331254875395591,0.22882911790696445,3.221599379044278e-07,sldsc_v172,172
Intron_UCSC.extend.500.bedL2_0,0.4054135335185732,0.5567644768206311,1.3744491821069693,0.1338364000699922,-3.002430280792843e-07,sldsc_v172,172
L2_1,0.11857063177003649,0.14128233052823927,1.1738309895255343,0.5114926038945072,3.9199395093759726e-09,sldsc_v172,172
PromoterFlanking_Hoffman.bedL2_0,0.008692650791795391,0.03458356609400051,3.596002355665614,0.5594914860593634,1.0705943992421415e-07,sldsc_v172,172
PromoterFlanking_Hoffman.extend.500.bedL2_0,0.03536437842596492,0.0572097270315798,1.7161529373867481,0.4249810488335577,-5.469689439040665e-08,sldsc_v172,172
Promoter_UCSC.bedL2_0,0.03504136610394334,0.041853008391891044,1.7185920535946217,0.43224767286150756,-1.3310985211839781e-07,sldsc_v172,172
Promoter_UCSC.extend.500.bedL2_0,0.04348588364847378,0.07471708517012499,1.91651532249374,0.43234808342015574,8.605974246362804e-08,sldsc_v172,172
Repressed_Hoffman.bedL2_0,0.4434413723378973,0.4046003878659667,0.8681362541495478,0.43608481293990153,2.829800561379074e-08,sldsc_v172,172
Repressed_Hoffman.extend.500.bedL2_0,0.6968627142038669,0.5769646627292687,0.8276642312481044,0.34980640282152503,2.8267684731698977e-10,sldsc_v172,172
SuperEnhancer_Hnisz.bedL2_0,0.17978326819157694,0.24850452779601648,1.3534697191930176,0.3379678773293725,-5.013264883556721e-08,sldsc_v172,172
SuperEnhancer_Hnisz.extend.500.bedL2_0,0.18322047750324758,0.255721749645271,1.3655623558571142,0.3158240057895308,3.470707438019401e-08,sldsc_v172,172
TFBS_ENCODE.bedL2_0,0.1387828319479167,0.28207712952161135,2.0507305819291384,0.40938332002318617,4.569675104037142e-08,sldsc_v172,172
TFBS_ENCODE.extend.500.bedL2_0,0.3542096710646849,0.43827851150033176,1.2579789790706952,0.5517608101269776,-3.0513514859835594e-08,sldsc_v172,172
TSS_Hoffman.bedL2_0,0.020324686667066952,0.0964606596954026,5.060830961675642,0.46837173175454105,9.18726057412978e-08,sldsc_v172,172
TSS_Hoffman.extend.500.bedL2_0,0.039162366630155876,0.11611540366700336,3.564917182440777,0.35524387643020133,5.0146707058366236e-08,sldsc_v172,172
Transcribed_Hoffman.bedL2_0,0.3593625556155595,0.38555637558962297,1.0554481824870838,0.530226488133763,1.4038980297213086e-08,sldsc_v172,172
Transcribed_Hoffman.extend.500.bedL2_0,0.7680621141831406,0.7852823241022562,1.0236091724395833,0.4802654670296285,1.2841338420913723e-08,sldsc_v172,172
UTR_3_UCSC.bedL2_0,0.012507297801211055,0.06232505161053987,5.186456938128899,0.4204995983178326,2.301020020072477e-07,sldsc_v172,172
UTR_3_UCSC.extend.500.bedL2_0,0.029809597189937462,0.08213494175801722,2.61293709962308,0.4000471404293488,-2.362127633901239e-08,sldsc_v172,172
UTR_5_UCSC.bedL2_0,0.0061434685560018,0.02187906804625143,3.2199444153133183,0.5405277957913149,-3.771098430871697e-08,sldsc_v172,172
UTR_5_UCSC.extend.500.bedL2_0,0.03022371259984493,0.08365432437570294,3.1480464318136256,0.3812401685411368,8.680439797472135e-08,sldsc_v172,172
WeakEnhancer_Hoffman.bedL2_0,0.022830254868821568,0.03614801546917728,1.671686762247848,0.450463046384461,-8.838193421250958e-08,sldsc_v172,172
WeakEnhancer_Hoffman.extend.500.bedL2_0,0.09579713534942313,0.19530672781070396,2.06916623606127,0.43943452629960117,7.388719941823698e-08,sldsc_v172,172
baseL2_0,1.0,0.9999999999999999,0.9999999999999999,,-2.0856381351599393e-08,sldsc_v172,172
CTCF_Hoffman.bedL2_0,0.025340469692189074,-0.010128970561121527,-0.5670070326142694,0.4979824086297367,-1.5413654915580624e-07,sldsc_v173,173
CTCF_Hoffman.extend.500.bedL2_0,0.07524070256931667,0.084108738372093,1.0618433362730353,0.46382474930910933,4.25617560260568e-08,sldsc_v173,173
Coding_UCSC.bedL2_0,0.015989750474149925,0.08343238281230445,5.119661019004612,0.44823871250268454,7.709857912463206e-08,sldsc_v173,173
Coding_UCSC.extend.500.bedL2_0,0.07047274473805283,0.1496447961898845,2.151060488666337,0.47229656404521925,-5.602329739963695e-08,sldsc_v173,173
Conserved_LindbladToh.bedL2_0,0.02568411716520341,0.3115543333938075,12.106345586332724,0.08221808827561518,5.968087355099899e-07,sldsc_v173,173
Conserved_LindbladToh.extend.500.bedL2_0,0.3308069573919402,0.7077237820495245,2.1371811531985654,0.05340064594997589,3.786641864018268e-08,sldsc_v173,173
DGF_ENCODE.bedL2_0,0.14043687146115932,0.3086519589477336,2.2696778178660133,0.3899384003311036,8.10993240154589e-08,sldsc_v173,173
DGF_ENCODE.extend.500.bedL2_0,0.5482775388825766,0.642556373756798,1.1760758390722985,0.35119815776133095,-3.193328875295836e-08,sldsc_v173,173
DHS_Trynka.bedL2_0,0.1687533989060883,0.3181431440324269,1.9079065721458024,0.5354204707979886,-4.60746843724029e-08,sldsc_v173,173
DHS_Trynka.extend.500.bedL2_0,0.5021191491336977,0.7415610560814727,1.4858177210281645,0.3183849223707227,4.205546328789059e-08,sldsc_v173,173
DHS_peaks_Trynka.bedL2_0,0.11264537054440811,0.183761799023463,1.5948952652958484,0.6439112658132119,-1.4330072228199026e-07,sldsc_v173,173
Enhancer_Andersson.bedL2_0,0.004670442694538236,-0.007152893640323719,-1.4664419333035477,0.4143201329160091,-2.894725871233569e-07,sldsc_v173,173
Enhancer_Andersson.extend.500.bedL2_0,0.020435145070411834,0.018196143930307045,0.8093014766252596,0.47312088077903725,-1.564575858236989e-08,sldsc_v173,173
Enhancer_Hoffman.bedL2_0,0.04493157127923169,0.04610731270455984,1.147509110728074,0.534653935338889,-8.822382916890782e-08,sldsc_v173,173
Enhancer_Hoffman.extend.500.bedL2_0,0.09646265048000253,0.11833224473410593,1.2638787092307078,0.5095522074629288,-3.238324026380748e-08,sldsc_v173,173
FetalDHS_Trynka.bedL2_0,0.08630472356686913,0.3023239798965006,3.4144022415310307,0.38646554352608864,1.5595258839599892e-07,sldsc_v173,173
FetalDHS_Trynka.extend.500.bedL2_0,0.2900803217450267,0.5684532785120172,1.9890246308497146,0.26344456961608276,1.24655755105017e-08,sldsc_v173,173
H3K27ac_Hnisz.bedL2_0,0.4070893541044032,0.5428100141707617,1.333508399414415,0.24613357707076447,7.991224278195855e-09,sldsc_v173,173
H3K27ac_Hnisz.extend.500.bedL2_0,0.4385802732530907,0.5723848286494568,1.3135606164899345,0.3280963268162733,-1.438252902871999e-08,sldsc_v173,173
H3K27ac_PGC2.bedL2_0,0.2806064917691301,0.4304783338836107,1.5406382928587588,0.3699895400217844,-4.261550812322048e-08,sldsc_v173,173
H3K27ac_PGC2.extend.500.bedL2_0,0.3491511107340045,0.5528858160198398,1.5910015528570702,0.30763505309781014,6.156106387036196e-08,sldsc_v173,173
H3K4me1_Trynka.bedL2_0,0.4388719775440371,0.6523051303951329,1.503518774031366,0.2753136908728181,-9.674974172880919e-09,sldsc_v173,173
H3K4me1_Trynka.extend.500.bedL2_0,0.6209626874260189,0.7996478083797449,1.2944501538314717,0.28436764762866057,-2.375701443621882e-09,sldsc_v173,173
H3K4me1_peaks_Trynka.bedL2_0,0.17673323933007987,0.4243566118860153,2.41047719575392,0.3847881223603112,4.940496350715939e-08,sldsc_v173,173
H3K4me3_Trynka.bedL2_0,0.14331090973753033,0.3632054750263998,2.500304908360501,0.38169272873624055,3.1324635103455734e-08,sldsc_v173,173
H3K4me3_Trynka.extend.500.bedL2_0,0.27142771453488906,0.4080125774748033,1.5238656760751097,0.4114836447259486,-3.7159667551974995e-08,sldsc_v173,173
H3K4me3_peaks_Trynka.bedL2_0,0.044931534763474335,0.18332084584321473,4.6213649831431844,0.4100117839536839,1.1057340095012955e-07,sldsc_v173,173
H3K9ac_Trynka.bedL2_0,0.13675069231218331,0.3184427734971583,2.368805445458828,0.2925836073485181,-5.0406398638006725e-08,sldsc_v173,173
H3K9ac_Trynka.extend.500.bedL2_0,0.2489194845425615,0.45674253924625846,1.8297300206826153,0.25221058052099987,1.833399468895927e-08,sldsc_v173,173
H3K9ac_peaks_Trynka.bedL2_0,0.042520972158441764,0.22217634791986257,5.420458862540337,0.26817279591404336,2.2360399671136684e-07,sldsc_v173,173
Intron_UCSC.bedL2_0,0.3947879394954932,0.5243517046544622,1.3311729703269715,0.2248951831710648,3.1725128977473125e-07,sldsc_v173,173
Intron_UCSC.extend.500.bedL2_0,0.4054135335185732,0.5567557584292602,1.3744823428404234,0.13906888806905543,-2.9544165700702665e-07,sldsc_v173,173
L2_1,0.1238517326859033,0.14353091851990535,1.1890314545431957,0.43993996863706214,5.590340243272751e-09,sldsc_v173,173
PromoterFlanking_Hoffman.bedL2_0,0.008692650791795391,0.03556693322879136,3.7171094835326284,0.5558118816897243,1.151551282624493e-07,sldsc_v173,173
PromoterFlanking_Hoffman.extend.500.bedL2_0,0.03536437842596492,0.05803464035107497,1.7383714106174806,0.42781444900830384,-5.404873777760461e-08,sldsc_v173,173
Promoter_UCSC.bedL2_0,0.03504136610394334,0.043010137966388425,1.7455350855994625,0.4344637691275483,-1.2772815018392813e-07,sldsc_v173,173
Promoter_UCSC.extend.500.bedL2_0,0.04348588364847378,0.07536623151674275,1.9255362524842732,0.4277649245559625,8.249363751461856e-08,sldsc_v173,173
Repressed_Hoffman.bedL2_0,0.4434413723378973,0.40263175971156556,0.8634077656489493,0.452146485775163,2.7439991251974805e-08,sldsc_v173,173
Repressed_Hoffman.extend.500.bedL2_0,0.6968627142038669,0.5762750217281242,0.8259587205500868,0.35801534494117715,5.976994939150869e-11,sldsc_v173,173
SuperEnhancer_Hnisz.bedL2_0,0.17978326819157694,0.24710725005933867,1.346710575885188,0.34009443292357755,-5.514201377849119e-08,sldsc_v173,173
SuperEnhancer_Hnisz.extend.500.bedL2_0,0.18322047750324758,0.2546809976068163,1.3604195412344289,0.30649653773151386,3.944295758331249e-08,sldsc_v173,173
TFBS_ENCODE.bedL2_0,0.1387828319479167,0.28652150615018307,2.079268664745744,0.3997755567988603,4.614524128703928e-08,sldsc_v173,173
TFBS_ENCODE.extend.500.bedL2_0,0.3542096710646849,0.44168903961987455,1.2670135432990692,0.5591295914594637,-2.982306620289998e-08,sldsc_v173,173
TSS_Hoffman.bedL2_0,0.020324686667066952,0.09774164306739178,5.100900814321899,0.473385845062416,9.998108176150844e-08,sldsc_v173,173
TSS_Hoffman.extend.500.bedL2_0,0.039162366630155876,0.11699302982588326,3.5621070121596845,0.3510487290478126,4.531984997681211e-08,sldsc_v173,173
Transcribed_Hoffman.bedL2_0,0.3593625556155595,0.38549875686215435,1.0563272630131393,0.5411975965500763,1.3630851083405894e-08,sldsc_v173,173
Transcribed_Hoffman.extend.500.bedL2_0,0.7680621141831406,0.7848407328902508,1.0231014689106488,0.4836200292993719,1.3024895115085828e-08,sldsc_v173,173
UTR_3_UCSC.bedL2_0,0.012507297801211055,0.062202243232204246,5.190962143346466,0.4135225074137728,2.3348029574923638e-07,sldsc_v173,173
UTR_3_UCSC.extend.500.bedL2_0,0.029809597189937462,0.08232676100830273,2.6247857929601546,0.40355895414914367,-2.3154567470315592e-08,sldsc_v173,173
UTR_5_UCSC.bedL2_0,0.0061434685560018,0.02216759249756556,3.2572032578648664,0.5598992554462194,-2.792508764099829e-08,sldsc_v173,173
UTR_5_UCSC.extend.500.bedL2_0,0.03022371259984493,0.08260897833223928,3.120928363399085,0.38077140570348456,8.20719124923822e-08,sldsc_v173,173
WeakEnhancer_Hoffman.bedL2_0,0.022830254868821568,0.03548043761808483,1.6358859922887847,0.44330855865844465,-8.873805914661063e-08,sldsc_v173,173
WeakEnhancer_Hoffman.extend.500.bedL2_0,0.09579713534942313,0.19365164398497817,2.048379450102591,0.4616970218832508,7.14300656455102e-08,sldsc_v173,173
baseL2_0,1.0,0.9999999999999996,0.9999999999999996,,-2.0255449442423274e-08,sldsc_v173,173
CTCF_Hoffman.bedL2_0,0.025340469692189074,-0.01114773806654543,-0.6052519360760775,0.489115344163959,-1.4940145972593905e-07,sldsc_v174,174
CTCF_Hoffman.extend.500.bedL2_0,0.07524070256931667,0.0808793843160105,1.0241959270320289,0.47765799335777515,3.927977042864507e-08,sldsc_v174,174
Coding_UCSC.bedL2_0,0.015989750474149925,0.0845760766233442,5.16555532455147,0.4572599900671967,8.678084183634562e-08,sldsc_v174,174
Coding_UCSC.extend.500.bedL2_0,0.07047274473805283,0.14895017933940236,2.133326709347327,0.4527541975854842,-5.94917073231676e-08,sldsc_v174,174
Conserved_LindbladToh.bedL2_0,0.02568411716520341,0.31223568279601777,12.141025996487985,0.08299937337956784,5.980425409960811e-07,sldsc_v174,174
Conserved_LindbladToh.extend.500.bedL2_0,0.3308069573919402,0.7046097656660106,2.128471864901611,0.05121911950465686,3.6885743034458595e-08,sldsc_v174,174
DGF_ENCODE.bedL2_0,0.14043687146115932,0.298005778355594,2.1956227564659816,0.39622167385670043,7.398973325061288e-08,sldsc_v174,174
DGF_ENCODE.extend.500.bedL2_0,0.5482775388825766,0.644593687717297,1.1797548716208637,0.3514557218322677,-2.96745257026953e-08,sldsc_v174,174
DHS_Trynka.bedL2_0,0.1687533989060883,0.314045270850658,1.8843114733421857,0.5370403854971235,-4.448717931366772e-08,sldsc_v174,174
DHS_Trynka.extend.500.bedL2_0,0.5021191491336977,0.73863725429135,1.4805390344499398,0.3259593217137329,4.0754529511741356e-08,sldsc_v174,174
DHS_peaks_Trynka.bedL2_0,0.11264537054440811,0.1785870378462573,1.5493196649538616,0.6422679222451543,-1.4347057112970764e-07,sldsc_v174,174
Enhancer_Andersson.bedL2_0,0.004670442694538236,-0.007151655345233585,-1.511785910949051,0.4179297266535942,-2.8711322520681144e-07,sldsc_v174,174
Enhancer_Andersson.extend.500.bedL2_0,0.02043514507041183,0.01768513978743157,0.7771545704506722,0.47988089018649,-1.6336025159254806e-08,sldsc_v174,174
Enhancer_Hoffman.bedL2_0,0.04493157127923169,0.04395060476789685,1.0965357183002857,0.5374939893618935,-9.226486642242395e-08,sldsc_v174,174
Enhancer_Hoffman.extend.500.bedL2_0,0.09646265048000253,0.11915936086064596,1.268408231466339,0.5096952176187387,-2.902623744665806e-08,sldsc_v174,174
FetalDHS_Trynka.bedL2_0,0.08630472356686913,0.29858319879626444,3.37560674202572,0.39271489106273555,1.5569832938596075e-07,sldsc_v174,174
FetalDHS_Trynka.extend.500.bedL2_0,0.2900803217450267,0.5638760414681222,1.9748160980832763,0.2600784257931275,1.0584838317845722e-08,sldsc_v174,174
H3K27ac_Hnisz.bedL2_0,0.4070893541044032,0.5444487649261519,1.3380507428565287,0.2465998223576868,6.493662870959986e-09,sldsc_v174,174
H3K27ac_Hnisz.extend.500.bedL2_0,0.4385802732530907,0.5749422887680248,1.3194713185554892,0.32646517664687696,-1.1755298484564524e-08,sldsc_v174,174
H3K27ac_PGC2.bedL2_0,0.2806064917691301,0.43385435784697085,1.553016865997886,0.3831056297975344,-3.638639960824664e-08,sldsc_v174,174
H3K27ac_PGC2.extend.500.bedL2_0,0.3491511107340045,0.5511087285787742,1.5854019023241315,0.2950178032699755,5.6204380485290706e-08,sldsc_v174,174
H3K4me1_Trynka.bedL2_0,0.4388719775440371,0.6547111092854163,1.5098249257353331,0.2746335025757285,-8.445361292190457e-09,sldsc_v174,174
H3K4me1_Trynka.extend.500.bedL2_0,0.6209626874260189,0.8019601118226848,1.2979013776381472,0.27870514857989703,-1.4819413994422979e-09,sldsc_v174,174
H3K4me1_peaks_Trynka.bedL2_0,0.17673323933007987,0.42493895678677673,2.4135467103271657,0.39661837066747674,5.1246137614525714e-08,sldsc_v174,174
H3K4me3_Trynka.bedL2_0,0.14331090973753033,0.361439643796593,2.4816977933595172,0.39398508844627417,3.3489704582248326e-08,sldsc_v174,174
H3K4me3_Trynka.extend.500.bedL2_0,0.27142771453488906,0.40215606504425544,1.499053109523504,0.41362800657350074,-4.0627827109068825e-08,sldsc_v174,174
H3K4me3_peaks_Trynka.bedL2_0,0.044931534763474335,0.18165884519089945,4.564471232115549,0.4145639388662356,1.0813570417117668e-07,sldsc_v174,174
H3K9ac_Trynka.bedL2_0,0.13675069231218331,0.31562543569891605,2.34801680079166,0.29887869001766065,-5.1280906279754215e-08,sldsc_v174,174
H3K9ac_Trynka.extend.500.bedL2_0,0.2489194845425615,0.454490456650989,1.8183129923935544,0.2548681680440973,1.8415581153033085e-08,sldsc_v174,174
H3K9ac_peaks_Trynka.bedL2_0,0.042520972158441764,0.22003406701431605,5.373647876913471,0.2721734357350533,2.2215417582102125e-07,sldsc_v174,174
Intron_UCSC.bedL2_0,0.3947879394954932,0.522283193494305,1.3257940382616697,0.2375272362857022,3.174989461476536e-07,sldsc_v174,174
Intron_UCSC.extend.500.bedL2_0,0.4054135335185732,0.5551081848523111,1.3698433623443418,0.1363875880212894,-2.967387304148119e-07,sldsc_v174,174
L2_1,0.132373113441643,0.16091914168605667,1.2355204642958835,0.42233462776265734,7.951132811944356e-09,sldsc_v174,174
PromoterFlanking_Hoffman.bedL2_0,0.008692650791795391,0.03555996073111738,3.7263021618505365,0.5596739933865282,1.0678379919348165e-07,sldsc_v174,174
PromoterFlanking_Hoffman.extend.500.bedL2_0,0.03536437842596492,0.059108330507699834,1.7702057118882557,0.42543799913546204,-5.092398162507029e-08,sldsc_v174,174
Promoter_UCSC.bedL2_0,0.03504136610394334,0.04390453223632055,1.762665457307508,0.4543658855399586,-1.281803415148165e-07,sldsc_v174,174
Promoter_UCSC.extend.500.bedL2_0,0.04348588364847378,0.0767318719755017,1.9583081417325496,0.4305747328263512,8.589440724457454e-08,sldsc_v174,174
Repressed_Hoffman.bedL2_0,0.4434413723378973,0.4051635325172198,0.868892448716558,0.4424371835938995,3.033809429544639e-08,sldsc_v174,174
Repressed_Hoffman.extend.500.bedL2_0,0.6968627142038669,0.5761889237031729,0.8256951323633285,0.3522064902369809,-4.697244053313908e-10,sldsc_v174,174
SuperEnhancer_Hnisz.bedL2_0,0.17978326819157694,0.24663991424245857,1.3440560667055659,0.3393898189430146,-5.963246980105266e-08,sldsc_v174,174
SuperEnhancer_Hnisz.extend.500.bedL2_0,0.18322047750324758,0.2543734030924558,1.3588699315395598,0.3098252219704405,4.36716979093438e-08,sldsc_v174,174
TFBS_ENCODE.bedL2_0,0.1387828319479167,0.27955244241781757,2.0328780134509885,0.41520164839973556,4.189423672492462e-08,sldsc_v174,174
TFBS_ENCODE.extend.500.bedL2_0,0.3542096710646849,0.4427024841041804,1.26840675307119,0.5561812672384582,-2.7673507112955885e-08,sldsc_v174,174
TSS_Hoffman.bedL2_0,0.020324686667066952,0.09689215252668407,5.03157873643865,0.47421915941001613,9.719453290643138e-08,sldsc_v174,174
TSS_Hoffman.extend.500.bedL2_0,0.039162366630155876,0.11653664230921557,3.5479193203215984,0.3534890167544878,4.777474978070626e-08,sldsc_v174,174
Transcribed_Hoffman.bedL2_0,0.3593625556155595,0.3869484844596476,1.0597743138586138,0.5540194605837654,1.601126092312502e-08,sldsc_v174,174
Transcribed_Hoffman.extend.500.bedL2_0,0.7680621141831406,0.7872793043992988,1.0266699765543217,0.4797878226825695,1.3090047669446313e-08,sldsc_v174,174
